0.00244898;-25335.8
0.00247166;-26092.2
0.00249433;-26812.3
0.00251701;-27495.1
0.00253968;-28139.8
0.00256236;-28745.4
0.00258503;-29311
0.00260771;-29835.9
0.00263039;-30319.4
0.00265306;-30760.7
0.00267574;-31159.3
0.00269841;-31514.6
0.00272109;-31826.1
0.00274376;-32093.5
0.00276644;-32316.2
0.00278912;-32494
0.00281179;-32626.7
0.00283447;-32714.1
0.00285714;-32756
0.00287982;-32752.4
0.00290249;-32703.3
0.00292517;-32608.7
0.00294785;-32468.9
0.00297052;-32283.9
0.0029932;-32054.1
0.00301587;-31779.8
0.00303855;-31461.3
0.00306122;-31099.1
0.0030839;-30693.7
0.00310658;-30245.7
0.00312925;-29755.6
0.00315193;-29224.2
0.0031746;-28652.2
0.00319728;-28040.4
0.00321995;-27389.6
0.00324263;-26700.8
0.00326531;-25974.9
0.00328798;-25212.9
0.00331066;-24415.9
0.00333333;-23584.9
0.00335601;-22721.2
0.00337868;-21825.9
0.00340136;-20900.3
0.00342404;-19945.7
0.00344671;-18963.4
0.00346939;-17954.7
0.00349206;-16921
0.00351474;-15863.9
0.00353742;-14784.7
0.00356009;-13684.9
0.00358277;-12566.2
0.00360544;-11430
0.00362812;-10277.9
0.00365079;-9111.57
0.00367347;-7932.55
0.00369615;-6742.52
0.00371882;-5543.1
0.0037415;-4335.99
0.00376417;-3122.87
0.00378685;-1905.4
0.00380952;-685.286
0.0038322;535.787
0.00385488;1756.1
0.00387755;2973.99
0.00390023;4187.74
0.0039229;5395.68
0.00394558;6596.12
0.00396825;7787.4
0.00399093;8967.84
0.00401361;10135.8
0.00403628;11289.8
0.00405896;12428
0.00408163;13548.9
0.00410431;14651.1
0.00412698;15732.9
0.00414966;16792.8
0.00417234;17829.4
0.00419501;18841.2
0.00421769;19826.9
0.00424036;20785
0.00426304;21714.2
0.00428571;22613.3
0.00430839;23480.9
0.00433107;24315.9
0.00435374;25117.2
0.00437642;25883.5
0.00439909;26613.9
0.00442177;27307.3
0.00444444;27962.8
0.00446712;28579.4
0.0044898;29156.3
0.00451247;29692.8
0.00453515;30187.9
0.00455782;30641.2
0.0045805;31051.8
0.00460317;31419.3
0.00462585;31743.2
0.00464853;32022.9
0.0046712;32258.2
0.00469388;32448.7
0.00471655;32594
0.00473923;32694.1
0.0047619;32748.8
0.00478458;32758
0.00480726;32721.6
0.00482993;32639.8
0.00485261;32512.7
0.00487528;32340.4
0.00489796;32123.1
0.00492063;31861.3
0.00494331;31555.1
0.00496599;31205.1
0.00498866;30811.8
0.00501134;30375.7
0.00503401;29897.3
0.00505669;29377.5
0.00507936;28816.8
0.00510204;28216.1
0.00512472;27576.1
0.00514739;26897.9
0.00517007;26182.3
0.00519274;25430.3
0.00521542;24643
0.0052381;23821.5
0.00526077;22966.8
0.00528345;22080.3
0.00530612;21163.1
0.0053288;20216.4
0.00535147;19241.7
0.00537415;18240.3
0.00539683;17213.5
0.0054195;16162.8
0.00544218;15089.6
0.00546485;13995.5
0.00548753;12882
0.0055102;11750.5
0.00553288;10602.7
0.00555556;9440.2
0.00557823;8264.59
0.00560091;7077.47
0.00562358;5880.52
0.00564626;4675.4
0.00566893;3463.79
0.00569161;2247.39
0.00571429;1027.84
0.00573696;-193.142
0.00575964;-1413.85
0.00578231;-2632.57
0.00580499;-3847.66
0.00582766;-5057.4
0.00585034;-6260.12
0.00587302;-7454.13
0.00589569;-8637.77
0.00591837;-9809.44
0.00594104;-10967.5
0.00596372;-12110.3
0.00598639;-13236.2
0.00600907;-14343.8
0.00603175;-15431.5
0.00605442;-16497.7
0.0060771;-17541
0.00609977;-18559.9
0.00612245;-19553
0.00614512;-20519
0.0061678;-21456.5
0.00619048;-22364.1
0.00621315;-23240.7
0.00623583;-24085
0.0062585;-24895.8
0.00628118;-25672.1
0.00630385;-26412.6
0.00632653;-27116.5
0.00634921;-27782.8
0.00637188;-28410.4
0.00639456;-28998.5
0.00641723;-29546.4
0.00643991;-30053.2
0.00646259;-30518.2
0.00648526;-30940.9
0.00650794;-31320.6
0.00653061;-31656.7
0.00655329;-31948.9
0.00657596;-32196.7
0.00659864;-32399.8
0.00662132;-32557.8
0.00664399;-32670.6
0.00666667;-32738
0.00668934;-32760
0.00671202;-32736.4
0.00673469;-32667.4
0.00675737;-32552.9
0.00678005;-32393.3
0.00680272;-32188.6
0.0068254;-31939.2
0.00684807;-31645.5
0.00687075;-31307.8
0.00689342;-30926.5
0.0069161;-30502.4
0.00693878;-30035.8
0.00696145;-29527.5
0.00698413;-28978.2
0.0070068;-28388.6
0.00702948;-27759.6
0.00705215;-27092
0.00707483;-26386.8
0.00709751;-25645
0.00712018;-24867.5
0.00714286;-24055.4
0.00716553;-23209.9
0.00718821;-22332.2
0.00721088;-21423.5
0.00723356;-20485
0.00725624;-19518
0.00727891;-18523.9
0.00730159;-17504.1
0.00732426;-16460
0.00734694;-15393
0.00736961;-14304.6
0.00739229;-13196.3
0.00741497;-12069.7
0.00743764;-10926.4
0.00746032;-9767.81
0.00748299;-8595.69
0.00750567;-7411.65
0.00752834;-6217.3
0.00755102;-5014.3
0.0075737;-3804.34
0.00759637;-2589.12
0.00761905;-1370.27
0.00764172;-149.525
0.0076644;1071.43
0.00768707;2290.87
0.00770975;3507.16
0.00773243;4718.57
0.0077551;5923.43
0.00777778;7120.05
0.00780045;8306.76
0.00782313;9481.96
0.00784581;10644
0.00786848;11791.2
0.00789116;12922.1
0.00791383;14035
0.00793651;15128.4
0.00795918;16200.7
0.00798186;17250.6
0.00800453;18276.5
0.00802721;19277
0.00804989;20250.7
0.00807256;21196.3
0.00809524;22112.5
0.00811791;22997.9
0.00814059;23851.4
0.00816326;24671.7
0.00818594;25457.8
0.00820862;26208.5
0.00823129;26922.8
0.00825397;27599.7
0.00827664;28238.2
0.00829932;28837.5
0.008322;29396.8
0.00834467;29915.1
0.00836735;30392
0.00839002;30826.6
0.0084127;31218.4
0.00843537;31566.8
0.00845805;31871.4
0.00848073;32131.7
0.0085034;32347.3
0.00852608;32518
0.00854875;32643.5
0.00857143;32723.7
0.0085941;32758.4
0.00861678;32747.6
0.00863946;32691.3
0.00866213;32589.6
0.00868481;32442.6
0.00870748;32250.6
0.00873016;32013.7
0.00875283;31732.4
0.00877551;31406.9
0.00879819;31037.9
0.00882086;30625.7
0.00884354;30171
0.00886621;29674.3
0.00888889;29136.4
0.00891156;28558.1
0.00893424;27940
0.00895692;27283.2
0.00897959;26588.5
0.00900227;25856.8
0.00902494;25089.2
0.00904762;24286.7
0.00907029;23450.5
0.00909297;22581.7
0.00911565;21681.5
0.00913832;20751.2
0.009161;19792.2
0.00918367;18805.5
0.00920635;17792.8
0.00922902;16755.3
0.0092517;15694.6
0.00927438;14612.1
0.00929705;13509.2
0.00931973;12387.6
0.0093424;11248.8
0.00936508;10094.4
0.00938775;8925.9
0.00941043;7745.03
0.00943311;6553.39
0.00945578;5352.65
0.00947846;4144.47
0.00950113;2930.54
0.00952381;1712.53
0.00954648;492.2
0.00956916;-728.869
0.00959184;-1948.92
0.00961451;-3166.27
0.00963719;-4379.22
0.00965986;-5586.09
0.00968254;-6785.19
0.00970522;-7974.87
0.00972789;-9153.47
0.00975057;-10319.3
0.00977324;-11470.8
0.00979592;-12606.5
0.00981859;-13724.6
0.00984127;-14823.6
0.00986395;-15902
0.00988662;-16958.4
0.0099093;-17991.1
0.00993197;-18998.9
0.00995465;-19980.3
0.00997732;-20933.9
0.01;-21858.4
0.0100227;-22752.6
0.0100454;-23615.2
0.010068;-24445
0.0100907;-25240.8
0.0101134;-26001.5
0.0101361;-26726.1
0.0101587;-27413.5
0.0101814;-28062.9
0.0102041;-28673.3
0.0102268;-29243.9
0.0102494;-29773.8
0.0102721;-30262.4
0.0102948;-30709
0.0103175;-31112.8
0.0103401;-31473.5
0.0103628;-31790.4
0.0103855;-32063.1
0.0104082;-32291.3
0.0104308;-32474.7
0.0104535;-32612.9
0.0104762;-32705.8
0.0104989;-32753.3
0.0105215;-32755.3
0.0105442;-32711.7
0.0105669;-32622.7
0.0105896;-32488.4
0.0106122;-32309
0.0106349;-32084.7
0.0106576;-31815.8
0.0106803;-31502.7
0.0107029;-31145.8
0.0107256;-30745.7
0.0107483;-30302.8
0.010771;-29817.9
0.0107937;-29291.5
0.0108163;-28724.4
0.010839;-28117.4
0.0108617;-27471.4
0.0108844;-26787.2
0.010907;-26065.8
0.0109297;-25308.1
0.0109524;-24515.3
0.0109751;-23688.5
0.0109977;-22828.7
0.0110204;-21937.2
0.0110431;-21015.3
0.0110658;-20064.1
0.0110884;-19085.1
0.0111111;-18079.5
0.0111338;-17048.9
0.0111565;-15994.5
0.0111791;-14918
0.0112018;-13820.7
0.0112245;-12704.2
0.0112472;-11570
0.0112698;-10419.8
0.0112925;-9255.09
0.0113152;-8077.53
0.0113379;-6888.74
0.0113605;-5690.44
0.0113832;-4484.18
0.0114059;-3271.69
0.0114286;-2054.66
0.0114512;-834.771
0.0114739;386.277
0.0114966;1606.79
0.0115193;2825.07
0.011542;4039.42
0.0115646;5248.11
0.0115873;6449.57
0.01161;7642.06
0.0116327;8823.93
0.0116553;9993.54
0.011678;11149.3
0.0117007;12289.5
0.0117234;13412.7
0.011746;14517.2
0.0117687;15601.5
0.0117914;16664.2
0.0118141;17703.8
0.0118367;18718.7
0.0118594;19707.6
0.0118821;20669.2
0.0119048;21602
0.0119274;22504.9
0.0119501;23376.4
0.0119728;24215.5
0.0119955;25020.9
0.0120181;25791.6
0.0120408;26526.4
0.0120635;27224.4
0.0120862;27884.6
0.0121088;28506
0.0121315;29087.9
0.0121542;29629.3
0.0121769;30129.5
0.0121995;30587.9
0.0122222;31003.8
0.0122449;31376.6
0.0122676;31705.9
0.0122902;31991.1
0.0123129;32231.8
0.0123356;32427.8
0.0123583;32578.7
0.012381;32684.3
0.0124036;32744.5
0.0124263;32759.3
0.012449;32728.5
0.0124717;32652.3
0.0124943;32530.7
0.012517;32363.9
0.0125397;32152.1
0.0125624;31895.7
0.012585;31595
0.0126077;31250.3
0.0126304;30862.3
0.0126531;30431.4
0.0126757;29958.2
0.0126984;29443.3
0.0127211;28887.6
0.0127438;28291.7
0.0127664;27656.6
0.0127891;26983
0.0128118;26271.9
0.0128345;25524.3
0.0128571;24741.3
0.0128798;23923.9
0.0129025;23073.2
0.0129252;22190.5
0.0129478;21277
0.0129705;20333.9
0.0129932;19362.6
0.0130159;18364.3
0.0130385;17340.5
0.0130612;16292.7
0.0130839;15222.2
0.0131066;14130.6
0.0131293;13019.3
0.0131519;11889.9
0.0131746;10744.1
0.0131973;9583.31
0.01322;8409.19
0.0132426;7223.39
0.0132653;6027.56
0.013288;4823.35
0.0133107;3612.44
0.0133333;2396.51
0.013356;1177.25
0.0133787;-43.5926
0.0134014;-1264.43
0.013424;-2483.5
0.0134467;-3699.13
0.0134694;-4909.62
0.0134921;-6113.28
0.0135147;-7308.45
0.0135374;-8493.47
0.0135601;-9666.69
0.0135828;-10826.4
0.0136054;-11971.2
0.0136281;-13099.3
0.0136508;-14209.2
0.0136735;-15299.4
0.0136961;-16368.3
0.0137188;-17414.5
0.0137415;-18436.5
0.0137642;-19432.9
0.0137868;-20402.2
0.0138095;-21343.2
0.0138322;-22254.6
0.0138549;-23135.1
0.0138776;-23983.4
0.0139002;-24798.4
0.0139229;-25578.9
0.0139456;-26323.9
0.0139683;-27032.3
0.0139909;-27703.2
0.0140136;-28335.6
0.0140363;-28928.6
0.014059;-29481.5
0.0140816;-29993.4
0.0141043;-30463.6
0.014127;-30891.4
0.0141497;-31276.4
0.0141723;-31617.9
0.014195;-31915.5
0.0142177;-32168.8
0.0142404;-32377.3
0.014263;-32540.9
0.0142857;-32659.2
0.0143084;-32732.2
0.0143311;-32759.8
0.0143537;-32741.8
0.0143764;-32678.3
0.0143991;-32569.4
0.0144218;-32415.3
0.0144444;-32216.1
0.0144671;-31972.2
0.0144898;-31683.8
0.0145125;-31351.5
0.0145351;-30975.5
0.0145578;-30556.6
0.0145805;-30095.2
0.0146032;-29592
0.0146259;-29047.6
0.0146485;-28463
0.0146712;-27838.7
0.0146939;-27175.8
0.0147166;-26475.2
0.0147392;-25737.7
0.0147619;-24964.5
0.0147846;-24156.7
0.0148073;-23315.2
0.0148299;-22441.4
0.0148526;-21536.4
0.0148753;-20601.4
0.014898;-19637.9
0.0149206;-18647
0.0149433;-17630.3
0.014966;-16589.1
0.0149887;-15524.8
0.0150113;-14439
0.015034;-13333
0.0150567;-12208.6
0.0150794;-11067.2
0.015102;-9910.43
0.0151247;-8739.89
0.0151474;-7557.2
0.0151701;-6364.01
0.0151927;-5162.04
0.0152154;-3952.84
0.0152381;-2738.15
0.0152608;-1519.65
0.0152834;-299.046
0.0153061;921.975
0.0153288;2141.72
0.0153515;3358.48
0.0153741;4570.53
0.0153968;5776.28
0.0154195;6974
0.0154422;8162.04
0.0154649;9338.74
0.0154875;10502.5
0.0155102;11651.6
0.0155329;12784.5
0.0155556;13899.7
0.0155782;14995.5
0.0156009;16070.6
0.0156236;17123.3
0.0156463;18152.2
0.0156689;19155.9
0.0156916;20133
0.0157143;21082.1
0.015737;22001.9
0.0157596;22891.2
0.0157823;23748.7
0.015805;24573.1
0.0158277;25363.5
0.0158503;26118.5
0.015873;26837.3
0.0158957;27518.8
0.0159184;28162.1
0.015941;28766.2
0.0159637;29330.4
0.0159864;29853.9
0.0160091;30335.9
0.0160317;30775.7
0.0160544;31172.7
0.0160771;31526.5
0.0160998;31836.5
0.0161224;32102.2
0.0161451;32323.3
0.0161678;32499.5
0.0161905;32630.6
0.0162132;32716.3
0.0162358;32756.6
0.0162585;32751.4
0.0162812;32700.7
0.0163039;32604.5
0.0163265;32463.1
0.0163492;32276.5
0.0163719;32045.1
0.0163946;31769.2
0.0164172;31449.1
0.0164399;31085.4
0.0164626;30678.5
0.0164853;30228.9
0.0165079;29737.4
0.0165306;29204.5
0.0165533;28631
0.016576;28017.8
0.0165986;27365.7
0.0166213;26675.5
0.016644;25948.3
0.0166667;25185
0.0166893;24386.8
0.016712;23554.7
0.0167347;22689.8
0.0167574;21793.4
0.01678;20866.8
0.0168027;19911.1
0.0168254;18927.8
0.0168481;17918.2
0.0168707;16883.7
0.0168934;15825.7
0.0169161;14745.7
0.0169388;13645.3
0.0169615;12525.9
0.0169841;11389.1
0.0170068;10236.5
0.0170295;9069.63
0.0170522;7890.18
0.0170748;6699.78
0.0170975;5500.16
0.0171202;4292.8
0.0171429;3079.49
0.0171655;1861.89
0.0171882;641.703
0.0172109;-579.373
0.0172336;-1799.64
0.0172562;-3017.42
0.0172789;-4230.99
0.0173016;-5438.7
0.0173243;-6638.84
0.0173469;-7829.76
0.0173696;-9009.8
0.0173923;-10177.3
0.017415;-11330.7
0.0174376;-12468.4
0.0174603;-13588.7
0.017483;-14690.1
0.0175057;-15771.1
0.0175283;-16830.2
0.017551;-17865.9
0.0175737;-18876.9
0.0175964;-19861.6
0.017619;-20818.7
0.0176417;-21746.8
0.0176644;-22644.8
0.0176871;-23511.3
0.0177098;-24345.2
0.0177324;-25145.2
0.0177551;-25910.3
0.0177778;-26639.3
0.0178005;-27331.4
0.0178231;-27985.5
0.0178458;-28600.7
0.0178685;-29176.2
0.0178912;-29711.1
0.0179138;-30204.8
0.0179365;-30656.5
0.0179592;-31065.7
0.0179819;-31431.6
0.0180045;-31753.9
0.0180272;-32032.1
0.0180499;-32265.8
0.0180726;-32454.6
0.0180952;-32598.4
0.0181179;-32696.9
0.0181406;-32749.9
0.0181633;-32757.5
0.0181859;-32719.5
0.0182086;-32636.1
0.0182313;-32507.3
0.018254;-32333.4
0.0182766;-32114.5
0.0182993;-31851.1
0.018322;-31543.4
0.0183447;-31191.9
0.0183673;-30797
0.01839;-30359.3
0.0184127;-29879.5
0.0184354;-29358.2
0.018458;-28796
0.0184807;-28193.9
0.0185034;-27552.6
0.0185261;-26873
0.0185488;-26156.1
0.0185714;-25402.8
0.0185941;-24614.2
0.0186168;-23791.5
0.0186395;-22935.7
0.0186621;-22048
0.0186848;-21129.7
0.0187075;-20182.1
0.0187302;-19206.4
0.0187528;-18204.1
0.0187755;-17176.4
0.0187982;-16124.9
0.0188209;-15050.9
0.0188435;-13956.1
0.0188662;-12841.9
0.0188889;-11709.8
0.0189116;-10561.4
0.0189342;-9398.42
0.0189569;-8222.35
0.0189796;-7034.85
0.0190023;-5837.58
0.0190249;-4632.2
0.0190476;-3420.39
0.0190703;-2203.82
0.019093;-984.289
0.0191156;236.708
0.0191383;1457.38
0.019161;2676.02
0.0191837;3890.95
0.0192063;5100.47
0.019229;6302.9
0.0192517;7496.58
0.0192744;8679.84
0.0192971;9851.04
0.0193197;11008.6
0.0193424;12150.8
0.0193651;13276.1
0.0193878;14383
0.0194104;15469.9
0.0194331;16535.4
0.0194558;17577.8
0.0194785;18595.8
0.0195011;19587.9
0.0195238;20552.9
0.0195465;21489.4
0.0195692;22395.9
0.0195918;23271.4
0.0196145;24114.5
0.0196372;24924.1
0.0196599;25699.1
0.0196825;26438.4
0.0197052;27141
0.0197279;27805.8
0.0197506;28432.1
0.0197732;29018.8
0.0197959;29565.2
0.0198186;30070.5
0.0198413;30534.1
0.0198639;30955.2
0.0198866;31333.3
0.0199093;31667.9
0.019932;31958.5
0.0199546;32204.7
0.0199773;32406.2
0.02;32562.6
0.0200227;32673.8
0.0200454;32739.6
0.020068;32759.9
0.0200907;32734.7
0.0201134;32664.1
0.0201361;32548
0.0201587;32386.7
0.0201814;32180.5
0.0202041;31929.5
0.0202268;31634.2
0.0202494;31294.9
0.0202721;30912.1
0.0202948;30486.4
0.0203175;30018.4
0.0203401;29508.6
0.0203628;28957.8
0.0203855;28366.9
0.0204082;27736.4
0.0204308;27067.5
0.0204535;26361
0.0204762;25617.8
0.0204989;24839
0.0205215;24025.8
0.0205442;23179.1
0.0205669;22300.3
0.0205896;21390.4
0.0206122;20450.9
0.0206349;19482.9
0.0206576;18487.9
0.0206803;17467.2
0.0207029;16422.3
0.0207256;15354.5
0.0207483;14265.4
0.020771;13156.4
0.0207937;12029.2
0.0208163;10885.3
0.020839;9726.19
0.0208617;8553.62
0.0208844;7369.16
0.020907;6174.47
0.0209297;4971.19
0.0209524;3761.01
0.0209751;2545.61
0.0209977;1326.67
0.0210204;105.882
0.0210431;-1115.05
0.0210658;-2334.43
0.0210884;-3550.57
0.0211111;-4761.68
0.0211338;-5966.27
0.0211565;-7162.57
0.0211791;-8348.92
0.0212018;-9523.68
0.0212245;-10685.2
0.0212472;-11831.9
0.0212698;-12962.1
0.0212925;-14074.3
0.0213152;-15167
0.0213379;-16238.6
0.0213605;-17287.7
0.0213832;-18312.7
0.0214059;-19312.3
0.0214286;-20285
0.0214512;-21229.6
0.0214739;-22144.7
0.0214966;-23029
0.0215193;-23881.2
0.0215419;-24700.4
0.0215646;-25485.2
0.0215873;-26234.6
0.02161;-26947.6
0.0216327;-27623.1
0.0216553;-28260.3
0.021678;-28858.2
0.0217007;-29416
0.0217234;-29932.9
0.021746;-30408.2
0.0217687;-30841.3
0.0217914;-31231.6
0.0218141;-31578.5
0.0218367;-31881.4
0.0218594;-32140.1
0.0218821;-32354.2
0.0219048;-32523.3
0.0219274;-32647.2
0.0219501;-32725.7
0.0219728;-32758.8
0.0219955;-32746.4
0.0220181;-32688.5
0.0220408;-32585.2
0.0220635;-32436.6
0.0220862;-32242.9
0.0221088;-32004.4
0.0221315;-31721.5
0.0221542;-31394.5
0.0221769;-31023.9
0.0221995;-30610.2
0.0222222;-30153.9
0.0222449;-29655.8
0.0222676;-29116.5
0.0222903;-28536.7
0.0223129;-27917.3
0.0223356;-27259.1
0.0223583;-26563
0.022381;-25830
0.0224036;-25061.1
0.0224263;-24257.4
0.022449;-23420
0.0224717;-22550.1
0.0224943;-21648.8
0.022517;-20717.5
0.0225397;-19757.4
0.0225624;-18769.8
0.022585;-17756.1
0.0226077;-16717.8
0.0226304;-15656.3
0.0226531;-14573
0.0226757;-13469.4
0.0226984;-12347.2
0.0227211;-11207.9
0.0227438;-10052.9
0.0227664;-8883.95
0.0227891;-7702.66
0.0228118;-6510.67
0.0228345;-5309.64
0.0228571;-4101.23
0.0228798;-2887.12
0.0229025;-1669
0.0229252;-448.562
0.0229478;772.5
0.0229705;1992.49
0.0229932;3209.71
0.0230159;4422.47
0.0230385;5629.09
0.0230612;6827.88
0.0230839;8017.19
0.0231066;9195.37
0.0231293;10360.7
0.0231519;11511.7
0.0231746;12646.7
0.0231973;13764.1
0.02322;14862.4
0.0232426;15940.1
0.0232653;16995.6
0.023288;18027.5
0.0233107;19034.4
0.0233333;20014.8
0.023356;20967.4
0.0233787;21890.9
0.0234014;22784
0.023424;23645.4
0.0234467;24474
0.0234694;25268.5
0.0234921;26028
0.0235147;26751.2
0.0235374;27437.4
0.0235601;28085.4
0.0235828;28694.4
0.0236054;29263.5
0.0236281;29792
0.0236508;30279.1
0.0236735;30724.1
0.0236961;31126.4
0.0237188;31485.5
0.0237415;31800.9
0.0237642;32072
0.0237868;32298.6
0.0238095;32480.4
0.0238322;32617
0.0238549;32708.3
0.0238776;32754.1
0.0239002;32754.5
0.0239229;32709.3
0.0239456;32618.7
0.0239683;32482.8
0.0239909;32301.8
0.0240136;32075.8
0.0240363;31805.4
0.024059;31490.7
0.0240816;31132.3
0.0241043;30730.6
0.024127;30286.2
0.0241497;29799.8
0.0241723;29271.9
0.024195;28703.4
0.0242177;28095
0.0242404;27447.6
0.024263;26762
0.0242857;26039.3
0.0243084;25280.4
0.0243311;24486.4
0.0243537;23658.4
0.0243764;22797.4
0.0243991;21904.8
0.0244218;20981.8
0.0244444;20029.6
0.0244671;19049.6
0.0244898;18043.2
0.0245125;17011.6
0.0245351;15956.4
0.0245578;14879.1
0.0245805;13781.1
0.0246032;12663.9
0.0246259;11529.2
0.0246485;10378.4
0.0246712;9213.21
0.0246939;8035.22
0.0247166;6846.07
0.0247392;5647.51
0.0247619;4441
0.0247846;3228.32
0.0248073;2011.15
0.0248299;791.192
0.0248526;-429.866
0.0248753;-1650.33
0.024898;-2868.5
0.0249206;-4082.68
0.0249433;-5291.19
0.024966;-6492.35
0.0249887;-7684.49
0.0250113;-8865.95
0.025034;-10035.1
0.0250567;-11190.3
0.0250794;-12330
0.025102;-13452.5
0.0251247;-14556.2
0.0251474;-15639.9
0.0251701;-16701.7
0.0251927;-17740.4
0.0252154;-18754.5
0.0252381;-19742.4
0.0252608;-20703
0.0252834;-21634.8
0.0253061;-22536.5
0.0253288;-23406.9
0.0253515;-24244.8
0.0253741;-25049.1
0.0253968;-25818.5
0.0254195;-26552
0.0254422;-27248.7
0.0254649;-27907.5
0.0254875;-28527.5
0.0255102;-29107.9
0.0255329;-29647.8
0.0255556;-30146.6
0.0255782;-30603.5
0.0256009;-31017.9
0.0256236;-31389.2
0.0256463;-31716.8
0.0256689;-32000.4
0.0256916;-32239.6
0.0257143;-32433.9
0.025737;-32583.2
0.0257596;-32687.2
0.0257823;-32745.9
0.025805;-32759
0.0258277;-32726.6
0.0258503;-32648.7
0.025873;-32525.5
0.0258957;-32357.1
0.0259184;-32143.7
0.025941;-31885.7
0.0259637;-31583.4
0.0259864;-31237.2
0.0260091;-30847.6
0.0260317;-30415.2
0.0260544;-29940.5
0.0260771;-29424.2
0.0260998;-28867
0.0261224;-28269.7
0.0261451;-27633.2
0.0261678;-26958.2
0.0261905;-26245.8
0.0262132;-25496.9
0.0262358;-24712.7
0.0262585;-23894
0.0262812;-23042.2
0.0263039;-22158.4
0.0263265;-21243.8
0.0263492;-20299.7
0.0263719;-19327.4
0.0263946;-18328.2
0.0264172;-17303.5
0.0264399;-16254.9
0.0264626;-15183.6
0.0264853;-14091.2
0.0265079;-12979.3
0.0265306;-11849.3
0.0265533;-10702.9
0.026576;-9541.57
0.0265986;-8367
0.0266213;-7180.82
0.026644;-5984.65
0.0266667;-4780.18
0.0266893;-3569.06
0.026712;-2352.98
0.0267347;-1133.74
0.0267574;87.1851
0.02678;1307.98
0.0268027;2526.97
0.0268254;3742.44
0.0268481;4952.71
0.0268707;6156.1
0.0268934;7350.94
0.0269161;8535.57
0.0269388;9708.34
0.0269615;10867.6
0.0269841;12011.8
0.0270068;13139.3
0.0270295;14248.5
0.0270522;15338
0.0270748;16406.1
0.0270975;17451.4
0.0271202;18472.5
0.0271429;19467.9
0.0271655;20436.3
0.0271882;21376.3
0.0272109;22286.6
0.0272336;23165.9
0.0272562;24013.1
0.0272789;24826.8
0.0273016;25606.1
0.0273243;26349.9
0.0273469;27057
0.0273696;27726.5
0.0273923;28357.5
0.027415;28949.1
0.0274376;29500.5
0.0274603;30010.9
0.027483;30479.6
0.0275057;30905.9
0.0275283;31289.4
0.027551;31629.3
0.0275737;31925.3
0.0275964;32177
0.027619;32383.9
0.0276417;32545.9
0.0276644;32662.6
0.0276871;32734
0.0277098;32759.9
0.0277324;32740.3
0.0277551;32675.2
0.0277778;32564.7
0.0278005;32408.9
0.0278231;32208.1
0.0278458;31962.6
0.0278685;31672.7
0.0278912;31338.8
0.0279138;30961.3
0.0279365;30540.9
0.0279592;30077.9
0.0279819;29573.2
0.0280045;29027.5
0.0280272;28441.4
0.0280499;27815.7
0.0280726;27151.5
0.0280952;26449.5
0.0281179;25710.7
0.0281406;24936.3
0.0281633;24127.2
0.0281859;23284.5
0.0282086;22409.6
